ACCOUNT_TYPE,CUSTOMER_TAG,EDUCATION_LEVEL,GENDER,INTERNET_BANKING_USAGE,MARITAL_STATUS,NOMINEE_AVAILABLE_FLAG,RM_ALLOCATED_FLAG,OCCUPATION,STATE,FD_FLAG,GI_FLAG,HEALTH_FLAG,LI_FLAG,MASS_FLAG,MF_FLAG,NR_FLAG,ACCOUNT_NO,AGE,AQB_BALANCE,AUM,CIBIL_SCORE,CREDIT_CARD_LIMIT,CR_AMT_12MNTH,CR_CNT_12MNTH,DC_APPAREL_30DAYS_ACTV,DC_ECOM_30DAYS_AMT,DC_ECOM_30DAYS_CNT,DC_FOOD_30DAYS_ACTV,DC_FUEL_30DAYS_ACTV,DC_GROCRY_30DAYS_ACTV,DC_OTT_30DAYS_ACTV,DC_POS_30DAYS_AMT,DC_POS_30DAYS_CNT,DC_RECHARGE_30DAYS_ACTV,DC_TRAVEL_30DAYS_ACTV,DC_UTILITY_30DAYS_ACTV,DR_AMT_12MNTH,DR_CNT_12MNTH,DR_CR_RATIO,FD_COUNT,FD_CURRENTMONTHANR,INCOME_NET,MONTHLY_BALANCE,NRV,TOTAL_LIVE_SECURED_AMT,TOTAL_LIVE_UNSECURED_AMT,VINTAGE_DAYS,KYC_LAST_DONE_DATE
SAVINGS,INSTITUTIONAL,PG,MALE,N,Single/Unmarried,Y,Y,SELF EMPLOYED,Bihar,Y,Y,N,Y,N,N,N,6155,8,7210210.393027515,8066442,809,37032249,26895702,12,0,1357402,278,9,3,4,7,2095958,7,6,9,8,4378032.209088401,15,0.7009642155936289,13,5700430.190985638,2168776.8206891045,8520301.096994445,4634140.892546811,5768085.950238002,1193945.39614193,257,2022-07-07
SAVINGS,INSTITUTIONAL,Graduate,FEMALE,Y,Divorced/Separated,Y,Y,SALARIED,Karnataka,Y,Y,N,N,N,Y,Y,6156,69,6428840.14991253,218371,776,36985309,31746649,8,3,320478,214,9,1,0,4,2174771,63,5,2,10,5650685.841826186,20,0.845794768588182,9,2228955.0317245633,9035765.461650435,3763360.3109500045,110692.99581743852,3140672.498628394,3620627.315442321,144,2023-08-27
SAVINGS,RETAIL,Below 10th,FEMALE,N,Single/Unmarried,Y,Y,SELF EMPLOYED,Maharashtra,Y,Y,Y,N,N,N,Y,6157,90,5651226.709830504,5517592,699,47218074,17865950,15,5,351056,289,10,3,0,7,2714949,2,3,0,4,597678.0540911164,6,0.05667055034233803,7,3612330.5718102627,2777533.1025590245,5961984.174202917,1030782.7436971217,5995532.483192898,4589290.4726261115,23,2023-07-22
SAVINGS,RETAIL,Graduate,MALE,N,Married,Y,Y,SELF EMPLOYED,Bihar,Y,N,Y,N,N,N,Y,6158,80,7229705.2444297485,1666403,649,18334193,1524046,0,6,1122835,153,9,2,6,1,3361790,85,2,5,8,9780244.810533835,1,0.8967502604313553,10,9327610.801630842,918317.5156243384,358758.23876117205,9338843.950290114,1863659.9177991254,7334486.181315195,90,2021-08-29
CURRENT,INSTITUTIONAL,UG,MALE,Y,Single/Unmarried,Y,Y,SELF EMPLOYED,Madhya Pradesh,N,N,N,Y,N,N,Y,6159,36,4196538.426710105,9697699,514,31176213,32889288,8,10,616094,260,10,4,5,8,247916,63,8,1,1,4972976.607813638,16,0.14040461733698173,6,2662518.4292161963,2578993.6584885675,6920853.721496439,493453.47277664597,8881541.03824827,2030465.1743300061,44,2022-10-01
SAVINGS,RETAIL,PG,MALE,N,Single/Unmarried,Y,N,SELF EMPLOYED,Karnataka,N,N,N,Y,Y,N,N,6160,28,965765.8070566411,6067627,682,47611485,15556031,6,0,1455134,391,5,3,8,1,1442850,52,1,3,4,6534683.048899402,2,0.9641633049306462,2,3737812.583982436,8074127.709972621,774924.383434934,3979556.3804136557,6470417.355452167,9666640.42685717,277,2020-08-19
CURRENT,RETAIL,UG,FEMALE,Y,Married,Y,Y,SALARIED,Bihar,Y,N,Y,N,N,N,N,6161,93,399861.28797840804,2904492,423,19433329,41664102,17,2,258745,80,0,1,4,0,473115,37,4,6,7,2648286.8580452222,12,0.5557286720749272,1,9267881.34010417,4909471.940944915,5019913.029829685,9139278.612530924,6675586.85363426,438366.8522192374,274,2022-12-07
SAVINGS,INSTITUTIONAL,UG,MALE,N,Single/Unmarried,Y,Y,SALARIED,Tamil Nadu,N,Y,Y,Y,N,N,N,6162,47,4790237.316091739,7380308,591,40074973,34810192,15,5,375782,380,10,10,0,4,3413636,54,7,3,7,5994957.016547845,2,0.35439512351875646,18,7408423.342625411,5873491.580348121,3796081.4389478727,382363.7559512882,5591730.258602704,829995.9381540057,243,2020-01-07
SAVINGS,RETAIL,Below 10th,MALE,N,Married,Y,Y,BUSINESS OWNER,Punjab,N,Y,Y,Y,Y,N,N,6163,76,5992915.822201413,9484834,627,39860629,44743010,6,5,513876,152,0,9,7,6,2676009,53,0,7,4,4789416.246329551,7,0.7843541733409853,6,7719038.776726221,4849520.224031298,8141832.77881404,9390654.40363897,7187445.578223328,5878731.549994073,135,2022-12-24
SAVINGS,RETAIL,Graduate,FEMALE,N,Married,Y,Y,SELF EMPLOYED,Tamil Nadu,N,N,N,N,N,N,Y,6164,30,788490.3057062542,5307307,864,6380565,18401154,17,9,962950,470,1,0,0,9,2400979,35,3,0,7,8558600.338393576,2,0.567108074747964,1,648759.4399928065,2898957.0933599486,655838.433607201,4513625.292851272,8538712.380175399,1300617.8156621272,157,2021-05-01
CURRENT,INSTITUTIONAL,PG,FEMALE,N,Divorced/Separated,Y,Y,SALARIED,West Bengal,Y,N,Y,N,Y,Y,Y,6165,23,2869035.489121022,7238296,397,26101710,1970407,8,5,1066486,438,10,0,10,3,1494803,42,2,5,4,2163617.501191849,5,0.6118381927598213,12,5834991.860804824,5784248.829481138,9274762.92088772,502533.4603353282,6627924.386941417,1479866.6953103268,170,2020-10-08
SAVINGS,INSTITUTIONAL,PG,FEMALE,Y,Married,Y,Y,SALARIED,Punjab,Y,N,N,N,Y,Y,N,6166,16,3220322.059754871,8483565,599,37845886,37489930,19,6,1425163,27,8,0,0,2,648433,31,7,7,4,31285.149369304487,18,0.09462133027429975,16,4188937.014652939,3402754.57663643,9027214.00050982,3616766.4670862467,4137239.8368938547,6564001.23339011,298,2021-08-22
SAVINGS,RETAIL,PG,FEMALE,N,Married,Y,Y,BUSINESS OWNER,Rajasthan,N,N,Y,Y,Y,Y,Y,6167,14,5627955.352082512,1281448,329,45950500,28181275,1,10,566230,481,10,2,9,10,2536725,88,0,0,1,1798828.6686160283,0,0.02827604679782214,4,4773414.39174948,4988874.916299321,8531989.101320798,5825419.109700255,6747745.20796936,9888232.018914538,179,2022-01-21
CURRENT,INSTITUTIONAL,UG,FEMALE,N,Married,Y,Y,SELF EMPLOYED,Tamil Nadu,Y,Y,N,Y,N,N,Y,6168,74,2784824.560427891,339460,373,29964318,48054461,4,6,1019434,263,0,1,8,3,2916530,91,4,3,7,2254573.0333602163,2,0.05157996980820867,17,6389926.946188197,5311734.002868256,4605577.685120063,2960048.2399111884,9013105.21271515,4394841.251302114,107,2020-01-06
CURRENT,INSTITUTIONAL,Below 10th,MALE,N,Married,N,Y,SALARIED,Uttar Pradesh,Y,Y,Y,N,N,Y,N,6169,71,956485.9955600669,5807039,471,37887037,25484571,8,9,731644,234,10,3,10,1,2104662,59,5,0,2,4393127.4365031,13,0.07516891824603966,16,477065.9180742398,5384017.737964515,9878228.699145433,4337177.871255125,4698959.261439727,4975965.018898159,170,2022-11-29
SAVINGS,INSTITUTIONAL,UG,FEMALE,N,Married,Y,Y,BUSINESS OWNER,Punjab,Y,Y,Y,Y,N,Y,Y,6170,52,1648567.409465501,3420093,383,9639132,39299126,3,7,808298,379,8,2,6,0,3699320,93,10,2,10,3766189.6259967852,16,0.4043133062207168,3,8774550.370155474,5543121.953557086,6023963.171099846,9927992.070939308,9220267.089866772,5903741.463835716,64,2021-12-19
SAVINGS,INSTITUTIONAL,Graduate,MALE,Y,Married,Y,Y,SELF EMPLOYED,Punjab,N,Y,N,N,N,Y,N,6171,37,1739478.0160419322,7885436,884,38706534,36941138,15,10,181031,274,5,6,4,5,463051,93,7,6,8,2747237.2479109517,0,0.051656620814202414,15,2643774.2035535495,1094665.6181423364,2001077.1542727468,2460161.3992022285,6957522.672249893,461106.0803897116,99,2023-04-12
SAVINGS,RETAIL,PG,MALE,Y,Married,Y,Y,SALARIED,Himachal Pradesh,Y,N,N,N,N,N,N,6172,29,8426949.442227615,9674055,589,19885648,43497695,20,1,590533,140,1,7,4,2,220078,69,1,6,8,2901091.0541504286,14,0.8605350255171409,8,8055061.481572961,8015814.111190672,922250.9381020061,4721776.247453234,523907.13467912574,4995538.465588868,250,2023-02-08
SAVINGS,INSTITUTIONAL,Graduate,FEMALE,Y,Married,Y,Y,SELF EMPLOYED,Bihar,Y,N,N,N,Y,Y,N,6173,67,2843196.8697829144,4143190,384,48958846,8726730,2,9,731039,409,9,10,9,9,2697056,79,0,6,2,2051480.9263949874,14,0.8211346130275198,7,7557388.125967109,4957691.948643746,7552046.280538802,6780778.730215254,1341635.4287992604,9898597.666123774,329,2022-10-25
SAVINGS,RETAIL,UG,FEMALE,Y,Married,Y,Y,SALARIED,Rajasthan,N,Y,Y,N,Y,N,N,6174,15,7146917.33914757,7381506,553,11538152,952330,5,0,1420990,166,2,4,7,5,3842677,90,9,8,0,766476.2317536456,5,0.9570624170790758,2,7171939.606332161,1716415.9257628042,2072343.56148426,9803127.974598536,6171896.385585631,1998811.7764053836,250,2023-09-20
CURRENT,RETAIL,Below 10th,FEMALE,N,Married,Y,Y,NON-EARNER,Gujarat,N,Y,N,Y,N,Y,Y,6175,47,5678387.463393058,4412395,818,11933189,45469993,16,9,101390,306,8,5,2,0,2292134,73,6,0,10,7750276.628806144,9,0.30316215894673393,1,8400003.531203514,8216108.093045361,851412.5910568526,737699.5118578267,5098528.894908803,3277654.926480724,177,2020-05-07
SAVINGS,RETAIL,PG,MALE,N,Married,Y,Y,SELF EMPLOYED,Andhra Pradesh,N,N,N,Y,Y,N,Y,6176,46,9770387.53616442,2661540,751,42448488,2734748,18,6,827737,261,9,6,0,10,2384248,86,6,6,10,348861.34861669136,6,0.30960984364643773,19,9886662.224402195,7580131.571041173,7192979.734262181,1248614.194924884,27254.40902287213,9501891.978817806,284,2023-05-07
CURRENT,INSTITUTIONAL,Below 10th,FEMALE,N,Single/Unmarried,Y,Y,SALARIED,Gujarat,N,N,Y,Y,Y,Y,N,6177,52,2728226.6888020225,2215134,606,25024673,25060548,7,0,1267155,268,10,8,4,10,1232027,19,8,6,10,6262292.806358394,6,0.5580285084142325,13,1119001.779789006,8281481.785635932,4457057.83718699,9075540.418332415,2887101.010016728,8190431.28313809,330,2022-03-11
SAVINGS,INSTITUTIONAL,PG,MALE,N,Single/Unmarried,N,Y,BUSINESS OWNER,Delhi,Y,Y,N,N,Y,N,N,6178,19,1583730.205292002,4461864,483,10360662,24815195,9,1,1257192,496,1,0,4,5,2853315,25,8,0,0,8619209.604908908,9,0.7367844590558914,13,668515.9680743092,9207317.841402205,9370855.613538215,7474096.222346664,7993136.951134131,4778466.675759713,205,2020-05-09
SAVINGS,INSTITUTIONAL,Below 10th,FEMALE,Y,Married,Y,Y,BUSINESS OWNER,Maharashtra,Y,Y,Y,Y,Y,N,N,6179,77,520378.3769456039,4209555,613,11846195,6092190,9,0,465388,51,4,1,6,1,1640878,98,3,3,4,3752325.440169144,3,0.4498039803704006,0,7033062.825814704,2588311.863494577,8988629.621802697,1266330.208163947,8081564.682965161,5902189.031323055,332,2021-05-23
SAVINGS,INSTITUTIONAL,Graduate,FEMALE,N,Married,Y,Y,SELF EMPLOYED,Punjab,Y,Y,Y,N,Y,Y,Y,6180,21,2409596.622812805,7760322,640,36477085,31885644,15,0,1359726,246,7,0,9,6,2901871,18,7,1,0,6045754.247534928,20,0.7030915059362262,12,9790118.891350789,6387519.855907872,4777266.470427157,8602538.420237936,2399216.435359791,124721.42256462204,318,2023-07-06
CURRENT,RETAIL,Below 10th,FEMALE,Y,Married,Y,Y,NON-EARNER,Punjab,Y,Y,Y,N,Y,Y,Y,6181,64,6840708.864153926,9430358,526,47863820,22706328,5,2,455321,342,9,8,7,4,1784038,17,5,0,7,6260536.105015082,0,0.3824272889238244,5,2316111.9103314267,3105361.3954072935,8999690.835663293,4772748.787500969,2432719.5965082836,16654.515849902073,178,2020-10-13
SAVINGS,RETAIL,UG,MALE,Y,Married,Y,Y,BUSINESS OWNER,Madhya Pradesh,Y,Y,N,N,N,N,N,6182,37,852582.2463686061,9888084,563,9843897,2778487,19,3,361373,35,5,1,6,5,1883387,29,10,8,10,1206084.6520190826,19,0.6119029386334166,20,4160740.677831213,8895798.75563949,8721903.195768913,7110684.810693149,810327.7614533167,7684751.389492524,176,2020-10-12
SAVINGS,INSTITUTIONAL,Below 10th,FEMALE,N,Married,Y,Y,SALARIED,Delhi,Y,N,N,Y,Y,Y,N,6183,27,2447018.4514965853,2356615,749,46580445,17801349,7,4,162717,377,7,1,6,9,859207,86,9,10,2,2219517.299209757,16,0.09333966730693966,12,3627223.639909506,916842.411161416,6650894.379705153,1570785.4869929815,5433494.923665028,2021092.657155349,109,2022-09-25
SAVINGS,RETAIL,Below 10th,MALE,N,Married,N,Y,SELF EMPLOYED,Gujarat,N,Y,N,N,Y,Y,N,6184,55,8553083.68184012,517656,550,3336500,35820475,2,4,120908,106,5,4,8,2,661749,82,3,3,2,2087936.3392803874,12,0.1085106947498492,4,9861260.606620798,6289088.772042507,8953929.559093505,9172647.46351976,982107.9000387001,539897.3970001575,144,2020-08-23
SAVINGS,INSTITUTIONAL,Below 10th,FEMALE,Y,Married,Y,Y,SELF EMPLOYED,Maharashtra,N,Y,N,Y,N,Y,N,6185,29,5829529.493645202,6608422,707,31305875,32843891,1,1,1304808,400,3,8,0,6,511508,35,7,7,9,1114300.8627240313,1,0.08010251423883363,4,3147639.167119509,9132855.013672668,3696699.686319501,8549614.117167527,2109755.998623074,473561.5744324151,151,2023-06-15
CURRENT,RETAIL,Below 10th,FEMALE,Y,Married,Y,Y,SELF EMPLOYED,Jammu and Kashmir,Y,Y,Y,Y,Y,Y,N,6186,20,695215.4025319546,1247652,469,19876766,41647170,9,10,1344957,448,7,2,7,9,500015,100,8,9,8,6630386.997628538,3,0.10702794041422214,16,6780536.385023157,5893240.60667491,9608794.322693976,9821908.38451293,7976404.871928027,4905444.834869566,126,2021-11-08
SAVINGS,INSTITUTIONAL,Graduate,MALE,Y,Married,Y,Y,SELF EMPLOYED,Punjab,Y,Y,Y,N,Y,N,N,6187,25,476831.44249763276,8309116,865,19241530,16630312,7,2,1304746,42,8,9,8,4,2628017,78,8,2,4,4609977.75539168,12,0.025237605808488994,0,7753538.813777926,6741752.303889383,5636624.524032226,7275086.226223779,9644846.688953718,4624624.841362657,319,2021-12-06
SAVINGS,INSTITUTIONAL,Graduate,MALE,Y,Single/Unmarried,Y,Y,NON-EARNER,Out of India,N,Y,Y,N,N,Y,N,6188,70,611228.7532576688,710660,431,22941586,43414196,11,7,1094378,498,4,7,1,6,3160880,41,7,9,10,3734313.941377785,1,0.4483424744995258,6,4149308.611441811,2335094.1129805404,6878938.635902472,8958187.69081827,9047892.254360199,9432223.489376048,91,2020-08-03
SAVINGS,INSTITUTIONAL,PG,FEMALE,N,Married,Y,Y,SALARIED,Maharashtra,N,Y,N,N,N,N,N,6189,63,9418750.501472527,4237959,345,11392709,5269542,19,1,287720,140,2,9,3,3,109003,96,3,2,4,8650025.073912734,1,0.32278016340431026,0,1360163.4957247023,6409951.760819917,2560579.408638678,719098.6926535603,223216.44754912163,3361613.682958631,338,2021-12-03
SAVINGS,RETAIL,Below 10th,MALE,Y,Single/Unmarried,Y,Y,SALARIED,Maharashtra,N,N,Y,Y,N,N,Y,6190,36,8498714.285610547,1137667,649,33291873,26619702,11,3,610576,91,0,0,7,1,2589885,23,5,4,5,9478592.325104494,8,0.8905422079757338,13,6975082.191973965,6210314.055740846,4156109.9656444965,4443492.2769462485,7772440.996522648,7938010.023198297,295,2021-01-30
SAVINGS,INSTITUTIONAL,Below 10th,MALE,N,Married,Y,Y,SELF EMPLOYED,Maharashtra,Y,Y,Y,N,Y,Y,Y,6191,2,8449400.420187747,2240168,398,6072987,47673823,8,6,918552,190,1,9,7,3,1146146,90,8,6,10,4902678.8198799305,1,0.7320679359614504,8,2649261.7902722713,2952723.959824003,5564483.048196542,2218714.5154740517,1481892.6000552613,2461085.818432395,264,2023-07-09
SAVINGS,INSTITUTIONAL,Below 10th,MALE,N,Married,Y,Y,BUSINESS OWNER,Maharashtra,Y,Y,N,Y,Y,N,Y,6192,22,9242167.622435458,8651067,336,15664889,31894429,18,8,1348340,182,0,1,2,9,3203151,32,3,8,9,8436691.639481526,3,0.36480524960137395,12,1065306.1782772343,3773880.3643435026,1316868.0273833012,2273319.4596179305,1621528.0670720001,6849277.127835087,130,2020-08-18
SAVINGS,RETAIL,Below 10th,FEMALE,N,Married,Y,Y,SELF EMPLOYED,Andhra Pradesh,N,N,N,N,Y,N,N,6193,96,5052553.902509103,2195986,737,17186700,11205958,14,2,1277173,205,9,7,0,1,2790983,69,8,2,7,9144170.039438331,6,0.436659034224831,13,3388265.0793440426,7429005.604595074,8780885.532885646,702157.5344832321,9764174.794332584,4470713.099976199,189,2020-08-27
SAVINGS,INSTITUTIONAL,PG,MALE,Y,Married,Y,Y,SALARIED,Rajasthan,N,Y,Y,Y,N,N,N,6194,16,2473446.71143344,4611788,374,8909491,6593240,13,2,1419737,367,8,0,6,3,1006852,33,4,5,6,3105230.8899397054,17,0.5559689019665356,16,2346303.078852241,4223577.46634928,3395445.990885144,636688.0699813415,9414840.161491247,4271741.129048501,103,2020-06-16
SAVINGS,RETAIL,UG,MALE,Y,Married,Y,Y,BUSINESS OWNER,Bihar,Y,N,Y,Y,Y,Y,Y,6195,18,4013480.0423851814,9370656,357,15677949,21677185,4,6,1432888,141,10,8,0,0,1273931,62,8,3,1,218606.56613763463,0,0.7884532593184361,12,3881647.3285873285,7424515.279826196,5637864.222443739,400531.9879246061,618636.1445049437,7198411.262764222,181,2020-09-30
SAVINGS,RETAIL,PG,MALE,N,Married,Y,Y,BUSINESS OWNER,Chhattisgarh,N,Y,N,Y,N,Y,N,6196,69,7188640.7288381085,3609237,318,12779068,19569415,17,7,36308,198,6,3,6,6,1857753,49,0,7,4,7254575.577959009,19,0.319572181593508,4,2150718.3553979103,2708432.687003144,9368481.250284297,625043.3996822336,3757000.7968040574,7147120.357890697,338,2023-02-14
SAVINGS,RETAIL,Graduate,FEMALE,Y,Married,Y,Y,NON-EARNER,West Bengal,Y,Y,N,N,N,Y,N,6197,54,8760328.71521265,1948810,701,16554920,22876222,11,3,775522,100,9,2,7,3,3520420,8,4,5,7,2986234.1991767837,19,0.5685063142658642,10,4307187.817612678,2642752.285855614,1562988.0580770606,5603933.402655883,4121509.995280347,3159537.0161151304,66,2021-03-23
SAVINGS,INSTITUTIONAL,Graduate,FEMALE,Y,Married,Y,Y,SELF EMPLOYED,Haryana,Y,Y,N,N,Y,Y,Y,6198,30,4350909.266995243,3306767,487,21798534,18449338,5,0,1376069,40,1,2,2,5,2201064,91,0,7,6,233825.11170305763,11,0.44036845499665356,0,2070064.9631200142,3829455.954310281,2832848.489160893,5829304.4496225165,4069794.085165351,3539489.690785671,212,2022-04-25
SAVINGS,RETAIL,Graduate,MALE,N,Married,Y,Y,BUSINESS OWNER,Arunachal Pradesh,Y,N,N,N,N,Y,N,6199,45,5353809.553820612,5604395,438,1570901,23050057,19,4,267984,426,2,0,9,8,535880,76,0,1,3,4003848.956051236,15,0.09480861805448959,4,7899039.437976187,8977471.402006365,267382.87376438687,6327285.0455032755,1777041.8521536756,421532.46759609075,304,2023-01-15
SAVINGS,INSTITUTIONAL,PG,MALE,N,Married,N,Y,BUSINESS OWNER,Rajasthan,N,Y,Y,Y,N,Y,Y,6200,19,9317829.932762532,3963621,442,29796109,29884325,20,10,1198595,190,10,7,1,4,1021096,34,4,10,0,4819660.2141024405,13,0.819373416172728,3,9749145.501808928,4932114.149884107,9529003.635333339,8661046.385423204,9848046.121443,6487398.814203393,221,2020-06-28
SAVINGS,RETAIL,Graduate,MALE,N,Married,Y,Y,SELF EMPLOYED,Maharashtra,Y,Y,N,Y,Y,N,Y,6201,87,1074986.3710942909,91897,407,39857443,32614929,10,3,755769,337,2,3,3,1,3635035,33,10,5,7,3941840.1374776256,1,0.1572140783046111,8,2740850.2069040053,8341509.931785417,1611694.0033660799,9000819.080502681,8552292.691164479,2923446.7061867695,164,2022-10-31
SAVINGS,RETAIL,UG,FEMALE,Y,Married,Y,Y,SALARIED,Tamil Nadu,Y,N,Y,Y,N,Y,Y,6202,34,8622992.16974124,5323965,520,35483911,40595148,14,10,64841,168,0,0,0,1,1744508,80,9,3,0,2759895.8729879996,15,0.5741704515947424,18,4993401.573232891,9620532.243616436,3712151.167208485,8045957.709150552,8867124.448604828,4201337.170724585,137,2022-09-14
SAVINGS,INSTITUTIONAL,Below 10th,MALE,N,Single/Unmarried,Y,Y,NON-EARNER,Jharkhand,N,N,N,N,Y,N,N,6203,13,1593074.8225193592,5563876,444,30498059,6207072,3,7,948496,8,2,10,1,8,3612711,79,0,2,0,8577857.573638076,10,0.5914600719042125,14,1099240.837626231,2688967.791511321,3766217.2259570416,1494619.1780947682,5153414.639499528,4073564.9156263554,83,2020-11-20
SAVINGS,INSTITUTIONAL,Below 10th,MALE,Y,Married,Y,Y,SELF EMPLOYED,Himachal Pradesh,Y,Y,Y,Y,N,N,N,6204,43,4838613.502906202,4923662,809,41926567,42432278,13,6,1428709,229,0,4,8,4,2145337,31,8,8,1,5088545.17133453,12,0.20188698208040812,10,1942458.1349911941,6164573.555056578,2788706.491806093,3028819.0665327543,8654314.091621095,6013657.907023777,176,2021-06-04
SAVINGS,INSTITUTIONAL,UG,FEMALE,Y,Married,Y,Y,BUSINESS OWNER,Haryana,N,Y,Y,N,N,Y,N,6205,62,2184231.2866305956,7360130,675,39873519,37186556,4,1,903313,147,2,9,7,7,1068743,82,9,6,3,7900670.188937015,1,0.7656845936324629,20,766442.4068386111,9576844.82643189,7641548.097157084,520590.3205780993,3290840.16014169,9321584.712339222,172,2023-01-14
SAVINGS,RETAIL,PG,FEMALE,Y,Single/Unmarried,Y,Y,SELF EMPLOYED,Uttar Pradesh,N,Y,N,N,Y,N,N,6206,93,6029476.306906042,5475334,304,38930109,19857643,20,5,1004980,404,2,7,8,4,2632961,37,8,2,1,3371198.1795911295,12,0.12244712036146,17,7441491.368958919,8439839.440750342,4477961.039479964,7262960.954026531,9791347.580790382,4704879.09732172,210,2021-07-16
CURRENT,RETAIL,Graduate,MALE,Y,Married,Y,Y,SALARIED,Odisha,Y,Y,N,Y,Y,N,N,6207,22,5585734.217082661,435952,687,45533837,20348795,10,3,11538,101,4,7,0,1,1339569,54,0,0,0,3034080.083220294,6,0.11023915235545967,17,5779474.0399597045,4850389.455564731,3111058.5134667847,8569075.735407159,4731424.464782697,7025394.0726142675,294,2020-03-29
SAVINGS,RETAIL,UG,MALE,N,Single/Unmarried,Y,Y,SELF EMPLOYED,Uttarakhand,Y,N,N,N,Y,Y,Y,6208,52,3800073.642407519,6258367,867,44803248,30764711,19,6,1332053,355,2,9,10,3,3045108,88,6,4,3,8009773.610698204,13,0.11321849253223781,0,3076536.752926368,5892160.631537654,6448369.338123955,740246.0254007936,8771457.841876278,2220824.464735529,90,2023-04-26
SAVINGS,INSTITUTIONAL,PG,FEMALE,N,Single/Unmarried,Y,Y,SALARIED,Karnataka,Y,Y,Y,Y,Y,N,Y,6209,52,8633035.148451244,3929397,859,16333501,37531195,6,8,910140,24,9,2,9,3,848981,44,9,9,5,9083151.081886085,13,0.9054818919796283,3,9426406.334091375,9975610.435815603,3940968.7009149883,4798767.199541307,6830485.776203168,6656466.659717835,321,2021-03-08
SAVINGS,INSTITUTIONAL,PG,FEMALE,Y,Single/Unmarried,Y,Y,BUSINESS OWNER,Rajasthan,Y,Y,Y,N,Y,N,N,6210,36,6598133.202880599,9123624,462,41785042,12436564,12,6,267832,234,2,3,5,6,263038,1,5,10,1,7285195.688977267,9,0.4464808899038072,2,1495488.6762049468,5550200.4470918765,163715.33541737148,4964760.56516054,922627.3686216058,387084.1211897813,271,2021-05-26
SAVINGS,RETAIL,UG,MALE,Y,Single/Unmarried,Y,Y,SALARIED,Gujarat,N,Y,Y,N,N,Y,Y,6211,73,7212051.249619436,4572786,664,45732546,38029060,18,1,1346894,449,0,9,0,4,3285102,64,1,10,5,3389662.8368226313,18,0.25277154549196723,0,1553035.2133374347,86824.1804934744,933297.8846829254,9238416.496758005,2550542.758224896,9380450.570851931,186,2020-11-28
SAVINGS,RETAIL,Below 10th,MALE,N,Single/Unmarried,Y,Y,SELF EMPLOYED,Delhi,Y,N,Y,N,Y,Y,N,6212,19,1506597.3820766853,1706456,716,25805312,1030498,3,7,1272107,491,8,3,6,8,2204788,54,5,0,8,9399327.858137397,19,0.18697268708999892,8,181686.8978299957,1536431.3288254517,3240569.020024229,6173488.600436111,1550070.2538929933,4336679.962089401,261,2022-11-22
SAVINGS,RETAIL,Below 10th,MALE,N,Divorced/Separated,Y,Y,SALARIED,Karnataka,N,N,N,N,Y,N,N,6213,38,8831656.779756175,3107153,808,34453352,3640721,19,5,243858,285,10,2,9,0,446429,39,0,1,8,7466791.153828909,13,0.8285043957288363,11,1891512.1589030137,1275897.2383681498,467395.7812850793,7261247.331184527,9794762.048693271,1613836.5764084384,87,2020-09-14
CURRENT,RETAIL,PG,FEMALE,Y,Married,Y,Y,SALARIED,Telangana,N,Y,N,Y,Y,Y,N,6214,70,1670401.636200184,1438014,320,33748068,1219811,11,8,367512,383,0,5,4,6,1690319,41,7,2,1,6124445.892671021,16,0.6636336293097912,13,3111833.1880924897,3834601.005150038,7116939.854134194,1786044.942027889,9335125.723111883,4526863.447793621,204,2022-12-20
SAVINGS,RETAIL,Below 10th,MALE,Y,Single/Unmarried,Y,Y,BUSINESS OWNER,Odisha,N,Y,Y,N,Y,N,Y,6215,79,2227849.6420996017,4257280,816,20705120,37397870,13,6,520740,71,6,2,7,7,3993135,3,4,3,3,5191243.479789639,8,0.25316904336646073,2,9605783.559474183,4466569.044611258,5367840.3872054415,5955446.381363123,6501110.310805067,9610746.014115311,277,2021-07-11
SAVINGS,RETAIL,UG,FEMALE,N,Married,Y,Y,SALARIED,Delhi,Y,Y,N,N,Y,N,N,6216,57,1280551.3849688044,144408,496,12265776,34552732,0,4,1407996,24,6,5,5,7,480663,67,6,5,4,6343464.452631011,17,0.08436735018817354,13,9532344.31045723,3414422.9995572604,4235306.477863247,1047717.9351391108,8295786.116163698,9819066.760220863,323,2020-07-20
SAVINGS,INSTITUTIONAL,Graduate,FEMALE,N,Married,Y,Y,BUSINESS OWNER,Gujarat,Y,N,N,N,N,Y,N,6217,20,4403592.079688156,3946180,644,20934392,22825123,7,7,1175441,255,7,4,0,9,2556506,78,9,9,3,422429.1812458514,9,0.6364449204262622,4,1111111.3537333428,6457923.512772225,1799085.5452332844,9396561.794474158,9760225.061260099,905446.2762897498,205,2021-04-09
SAVINGS,RETAIL,UG,FEMALE,N,Married,Y,Y,NON-EARNER,Tamil Nadu,Y,N,N,N,Y,N,Y,6218,9,8877092.317523098,3238544,629,18462608,32306405,15,6,1135673,93,6,10,6,6,1091872,87,9,3,9,6513853.477658087,11,0.45806654799901514,0,6269195.323137253,5236371.811399877,8761415.390258845,9656461.841562683,4981480.110910429,8489903.300323233,53,2023-01-19
